"nvestee_ompany_ame","nvestee_ompany_ation","nvestee_ompany_conomic_ector","nvestment_ate","ound_umber","nvestment_tage","irm_nvestor_ame","und_nvestor_ame","nvestor_quity_otal_illions","isclosed_und_quity_ontribution_illions","ound_quity_otal_illions","isclosed_ebt_ontribution_illions","eal_alue_illions","eal_ank_alue_illions","year"
"Muthoot Microfin Ltd","India","Financials",2017-01-24,1,"Acquisition","Creation Investments Capital Management LLC","Creation Investments Capital Management - Unspecified Fund",19,19,19,0,19,19,2017
"Muthoot Microfin Ltd","India","Financials",2021-12-06,2,"Acquisition","Greater Pacific Capital Llp","GPC Private Investing India LLP",50,50,50,0,50,50,2021
"Muthoot Microfin Ltd","India","Financials",2022-10-03,3,"Expansion","Greater Pacific Capital Llp","GPC Private Investing India LLP",10,0,10,0,0,10,2022
"Mvs Efarm Pvt Ltd","India","Consumer Non-Cyclicals",2011-03-01,1,"Expansion","Mumbai Angels Network Pvt Ltd","Mumbai Angels - Unspecified Fund",0,0,0,0,0,0,2011
"Mwyn Tech Pvt Ltd","India","Technology",2020-01-27,2,"Expansion","Aquiline Capital Partners LLC","Aquiline Technology Growth Fund LP",14,0,70,0,0,70,2020
"Mwyn Tech Pvt Ltd","India","Technology",2020-01-27,2,"Expansion","Peak Xv Partners","Peak XV Partners - Unspecified Fund",14,0,70,0,0,70,2020
"Mwyn Tech Pvt Ltd","India","Technology",2020-01-27,2,"Expansion","Prime Venture Partners","Prime Venture Partners - Unspecified Fund",14,0,70,0,0,70,2020
"Mwyn Tech Pvt Ltd","India","Technology",2020-01-27,2,"Expansion","RTP Global Advisors OOO","RTP Global LLC - Unspecified Fund",14,0,70,0,0,70,2020
"Mwyn Tech Pvt Ltd","India","Technology",2020-01-27,2,"Expansion","Undisclosed Firm","Undisclosed Fund",14,0,70,0,0,70,2020
"MX Media Co Ltd","India","Technology",2021-05-13,2,"Expansion","Tencent Investment","Tencent Investment - Unspecified Fund",0,0,0,0,0,0,2021
"My3dselfie Pvt Ltd","India","Industrials",2021-09-23,1,"Expansion","North Eastern Development Finance Venture Capital Ltd","North East Venture Fund (NEDFi)",0,0,0,0,0,0,2021
"My3dselfie Pvt Ltd","India","Industrials",2021-09-23,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2021
"Mycelium Technologies Pvt Ltd & Mycelium Inc","India","Technology",2021-07-27,2,"Expansion","Blume Venture Advisors Pvt Ltd","Blume Venture Advisors - Unspecified Fund",1,0,3,0,0,3,2021
"Mycelium Technologies Pvt Ltd & Mycelium Inc","India","Technology",2021-07-27,2,"Expansion","Emergent Ventures LP","Emergent Ventures - Unspecified Fund",1,0,3,0,0,3,2021
"Mycelium Technologies Pvt Ltd & Mycelium Inc","India","Technology",2021-07-27,2,"Expansion","LetsVenture Technologies Pvt Ltd","LetsVenture Technologies Pvt Ltd - Unspecified Fund",1,0,3,0,0,3,2021
"Mycelium Technologies Pvt Ltd & Mycelium Inc","India","Technology",2021-07-27,2,"Expansion","Zeva Capsol Pvt Ltd","1Crowd Fund",1,0,3,0,0,3,2021
"Myelin Foundry Pvt Ltd","India","Technology",2023-01-23,4,"Expansion","Beyond Next Ventures Inc","Beyond Next Ventures Fund 2 LP",1,0,3,0,0,3,2023
"Myelin Foundry Pvt Ltd","India","Technology",2023-01-23,4,"Expansion","Endiya Partners","Frontier-Tech Ignite (X)",1,0,3,0,0,3,2023
"Myelin Foundry Pvt Ltd","India","Technology",2023-01-23,4,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,3,0,0,3,2023
"Myelin Foundry Pvt Ltd","India","Technology",2023-01-23,4,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,3,0,0,3,2023
"Myelin Foundry Pvt Ltd","India","Technology",2024-05-08,5,"Expansion","Endiya Partners","Endiya Partners Fund III",1,0,4,0,0,4,2024
"Myelin Foundry Pvt Ltd","India","Technology",2024-05-08,5,"Expansion","Pratithi Investments Pvt Ltd","Pratithi Investments Private Limited - Unspecified Fund",1,0,4,0,0,4,2024
"Myelin Foundry Pvt Ltd","India","Technology",2024-05-08,5,"Expansion","SIDBI Venture Capital Ltd","Ubharte Sitaare Fund",1,0,4,0,0,4,2024
"Myelin Foundry Pvt Ltd","India","Technology",2024-05-08,5,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,4,0,0,4,2024
"Myloancare Ventures Pvt Ltd","India","Financials",2018-04-30,1,"Expansion","Ncubate Capital Partners","Ncubate Capital Partners Fund",1,1,1,0,0,1,2018
"Mymoneymantra Fintech Pvt Ltd","India","Financials",2019-07-16,1,"Acquisition","Vaalon Capital No 1 GP","Vaalon Capital - Unspecified Fund",15,15,15,0,15,15,2019
"Mymuse India Pvt Ltd","India","Consumer Cyclicals",2024-01-09,2,"Expansion","Saama Capital LLC","Saama Capital LLC - Unspecified Fund",0,0,3,0,0,3,2024
"Mymuse India Pvt Ltd","India","Consumer Cyclicals",2024-01-09,2,"Expansion","Sauce Venture Capital","Sauce Consumer Venture Capital II",0,0,3,0,0,3,2024
"Mymuse India Pvt Ltd","India","Consumer Cyclicals",2024-01-09,2,"Expansion","Trifecta Capital Partners LP","Trifecta Capital Partners LP - Unspecified Fund",0,0,3,0,0,3,2024
"Mymuse India Pvt Ltd","India","Consumer Cyclicals",2024-01-09,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,3,0,0,3,2024
"Mymuse India Pvt Ltd","India","Consumer Cyclicals",2024-01-09,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,3,0,0,3,2024
"Mymuse India Pvt Ltd","India","Consumer Cyclicals",2024-01-09,2,"Expansion","Whiteboard Capital Advisors Llp","Whiteboard Capital - Unspecified Fund",0,0,3,0,0,3,2024
"Mynd Solutions Pvt Ltd","India","Industrials",2021-03-19,3,"Expansion","Amazon.Com Inc","Amazon.com, Inc. - Unspecified Fund",3,0,10,0,0,10,2021
"Mynd Solutions Pvt Ltd","India","Industrials",2021-03-19,3,"Expansion","Beenext Pte Ltd","Beenext3 Pte Ltd",3,0,10,0,0,10,2021
"Mynd Solutions Pvt Ltd","India","Industrials",2021-03-19,3,"Expansion","Mayfield Fund, LLC.","Mayfield Fund - Unspecified Fund",3,0,10,0,0,10,2021
"Mynd Solutions Pvt Ltd","India","Industrials",2022-11-15,4,"Expansion","Beenext Pte Ltd","ALL STAR SAAS FUND THREE LP",2,0,5,0,0,5,2022
"Mynd Solutions Pvt Ltd","India","Industrials",2022-11-15,4,"Expansion","Undisclosed Firm","Undisclosed Fund",2,0,5,0,0,5,2022
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2011-03-14,3,"Expansion","Chiratae Ventures India Advisors Pvt Ltd","IDG Ventures India Fund I",5,0,14,0,0,14,2011
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2011-03-14,3,"Expansion","Kalaari Capital Advisors Pvt Ltd","IndoUS Ventures Management, LLC",5,0,14,0,0,14,2011
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2011-03-14,3,"Expansion","Tiger Global Management LLC","Tiger Global Management LLC - Unspecified Fund",5,0,14,0,0,14,2011
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2012-02-09,4,"Expansion","Chiratae Ventures India Advisors Pvt Ltd","IDG Ventures India Fund I",7,0,20,0,0,20,2012
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2012-02-09,4,"Expansion","Kalaari Capital Advisors Pvt Ltd","IndoUS Ventures Management, LLC",7,0,20,0,0,20,2012
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2012-02-09,4,"Expansion","Tiger Global Management LLC","Tiger Global Management LLC - Unspecified Fund",7,0,20,0,0,20,2012
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2012-12-31,5,"Expansion","Accel Partners Management LLP","Accel Partners & Co Inc - Unspecified Fund",0,0,0,0,0,0,2012
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2012-12-31,5,"Expansion","Tiger Global Management LLC","Tiger Global Management LLC - Unspecified Fund",0,0,0,0,0,0,2012
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2012-12-31,5,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2012
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2014-02-03,6,"Expansion","Accel Partners Management LLP","Accel Partners & Co Inc - Unspecified Fund",13,0,50,0,0,50,2014
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2014-02-03,6,"Expansion","Tiger Global Management LLC","Tiger Global Management LLC - Unspecified Fund",13,0,50,0,0,50,2014
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2014-02-03,6,"Expansion","Undisclosed Firm","Undisclosed Fund",13,0,50,0,0,50,2014
"Myntra Designs Pvt Ltd","India","Consumer Cyclicals",2014-02-03,6,"Expansion","Undisclosed Firm","Undisclosed Fund",13,0,50,0,0,50,2014
"Mynvax Pvt Ltd","India","Healthcare",2024-05-24,2,"Expansion","Equirus Capital Pvt Ltd","Inviga Healthcare Fund",2,2,3,0,0,3,2024
"Mynvax Pvt Ltd","India","Healthcare",2024-05-24,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,3,0,0,3,2024
"Mynvax Pvt Ltd","India","Healthcare",2024-05-24,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,3,0,0,3,2024
"MyScoot Tech Pvt Ltd","India","Technology",2024-03-05,2,"Expansion","Chiratae Ventures India Advisors Pvt Ltd","Chiratae Ventures India Advisors Pvt Ltd - Unspecified Fund",2,0,6,0,0,6,2024
"MyScoot Tech Pvt Ltd","India","Technology",2024-03-05,2,"Expansion","General Catalyst India","Venture Highway- Unspecified Fund",2,0,6,0,0,6,2024
"MyScoot Tech Pvt Ltd","India","Technology",2024-03-05,2,"Expansion","Mayfield Fund, LLC.","Mayfield India II, Ltd.",2,0,6,0,0,6,2024
"Myshaadi.in","India","Technology",2012-04-19,1,"Expansion","Indian Angel Network Services Pvt Ltd","Indian Angel Network-DIF",0,0,0,0,0,0,2012
"Myshaadi.in","India","Technology",2012-04-19,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2012
"MySmartPrice Web Technology Pvt Ltd","India","Technology",2015-07-14,5,"Expansion","Accel Partners Management LLP","Accel Partners & Co Inc - Unspecified Fund",0,0,0,0,0,0,2015
"MySmartPrice Web Technology Pvt Ltd","India","Technology",2015-07-14,5,"Expansion","Helion Venture Partners LLC","Helion Venture Partners  - Unspecified Fund",0,0,0,0,0,0,2015
"Myways Life Layouts Pvt Ltd","India","Technology",2023-08-31,1,"Expansion","Real Time Accelerator Fund","Real-Time Angel Fund",0,0,0,0,0,0,2023
"N Ranga Rao & Sons Pvt Ltd","India","Basic Materials",2018-04-09,1,"Acquisition","MOPE Investment Advisors Pvt Ltd","India Business Excellence Fund III",0,0,0,0,46,46,2018
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2011-08-30,2,"Expansion","Canaan Management Inc","Canaan VIII, L.P.",7,7,7,0,0,7,2011
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2011-10-19,3,"Expansion","Canaan Management Inc","Canaan Management Inc - Unspecified Fund",8,0,25,0,0,25,2011
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2011-10-19,3,"Expansion","New Enterprise Associates Inc","New Enterprise Associates Inc - Unspecified Fund",8,0,25,0,0,25,2011
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2011-10-19,3,"Expansion","SVB Capital","SVB Capital - Unspecified Fund",8,0,25,0,0,25,2011
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2012-12-21,4,"Expansion","Canaan Management Inc","Canaan VIII, L.P.",3,3,3,0,0,3,2012
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2015-01-20,5,"Expansion","Canaan Management Inc","Canaan VIII, L.P.",5,5,5,0,0,5,2015
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2015-04-28,6,"Expansion","Canaan Management Inc","Canaan Management Inc - Unspecified Fund",5,0,21,0,0,21,2015
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2015-04-28,6,"Expansion","Mitsui & Co. Global Investment Inc","Mitsui & Co. Global Investment, Ltd. - Unspecified Fund",5,0,21,0,0,21,2015
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2015-04-28,6,"Expansion","New Enterprise Associates Inc","New Enterprise Associates Inc - Unspecified Fund",5,0,21,0,0,21,2015
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2015-04-28,6,"Expansion","SVB Capital","SVB Capital - Unspecified Fund",5,0,21,0,0,21,2015
"Naaptol Online Shopping Pvt Ltd","India","Consumer Cyclicals",2015-11-24,7,"Expansion","Mitsui & Co. Global Investment Inc","Mitsui & Co. Global Investment, Ltd. - Unspecified Fund",52,0,52,0,0,52,2015
"Naffa Innovations Pvt Ltd","India","Technology",2018-03-07,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,5,0,0,5,2018
"Naffa Innovations Pvt Ltd","India","Technology",2018-03-07,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,5,0,0,5,2018
"Naffa Innovations Pvt Ltd","India","Technology",2018-03-07,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,5,0,0,5,2018
"Naffa Innovations Pvt Ltd","India","Technology",2018-03-07,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,5,0,0,5,2018
"Naffa Innovations Pvt Ltd","India","Technology",2018-03-07,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,5,0,0,5,2018
"Naftogaz India Pvt Ltd","India","Energy",2010-06-24,1,"Expansion","Avigo Capital Partners Pvt Ltd","Avigo Capital Partners - Unspecified Fund",14,14,14,0,0,14,2010
"Nahar Industrial Enterprises Ltd","India","Consumer Cyclicals",2008-03-28,1,"PIPE","Sequoia Capital Operations LLC","Sequoia Capital Growth Fund",30,30,30,0,0,30,2008
"Nanosafe Solutions Pvt Ltd","India","Industrials",2024-05-29,1,"Expansion","IIM Lucknow Enterprise Incubation Centre","IIM Lucknow Enterprise Incubation Centre - Unspecified Fund",0,0,0,0,0,0,2024
"Nanosafe Solutions Pvt Ltd","India","Industrials",2024-05-29,1,"Expansion","Indian Angel Network Services Pvt Ltd","Indian Angel Network - Unspecified Fund",0,0,0,0,0,0,2024
"Nanosafe Solutions Pvt Ltd","India","Industrials",2024-05-29,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Nanosafe Solutions Pvt Ltd","India","Industrials",2024-05-29,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Nanosafe Solutions Pvt Ltd","India","Industrials",2024-05-29,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Nanosafe Solutions Pvt Ltd","India","Industrials",2024-05-29,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Napsa Pvt Ltd","India","Consumer Cyclicals",2022-10-07,3,"Expansion","Agility Ventures Pvt Ltd","Agility Ventures Pvt Ltd - Unspecified Fund",0,0,2,0,0,2,2022
"Napsa Pvt Ltd","India","Consumer Cyclicals",2022-10-07,3,"Expansion","Ipv Advisors Pvt Ltd","IPV Advisors Pvt Ltd - Unspecified Fund",0,0,2,0,0,2,2022
"Napsa Pvt Ltd","India","Consumer Cyclicals",2022-10-07,3,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,2,0,0,2,2022
"Napsa Pvt Ltd","India","Consumer Cyclicals",2022-10-07,3,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,2,0,0,2,2022
"Napsa Pvt Ltd","India","Consumer Cyclicals",2022-10-07,3,"Expansion","Venture Catalysts Pvt Ltd","Venture Catalysts Pvt Ltd - Unspecified Fund",0,0,2,0,0,2,2022
"Narayana Hrudayalaya Ltd","India","Healthcare",2008-02-07,1,"Acquisition","American International Group Inc","American International Group, Inc. - Unspecified Fund",51,0,101,0,0,101,2008
"Narayana Hrudayalaya Ltd","India","Healthcare",2008-02-07,1,"Acquisition","Unitas Capital Pte Ltd","Asia Opportunity Fund II, L.P.",51,0,101,0,0,101,2008
"Narayana Hrudayalaya Ltd","India","Healthcare",2015-01-14,2,"Acquisition","British International Investment PLC","British International Investment - Unspecified Fund",48,48,48,0,48,48,2015
"Narayana Hrudayalaya Ltd","India","Healthcare",2022-09-05,3,"Acquisition for Expansion","British International Investment PLC","British International Investment - Unspecified Fund",3,0,3,0,0,3,2022
"Nasadiya Technologies Pvt Ltd","India","Technology",2018-02-05,2,"Expansion","Beijing Shun Wei Capital Investment Consulting Co Ltd","Shunwei Capital Partners - Unspecified Fund",1,0,4,0,0,4,2018
"Nasadiya Technologies Pvt Ltd","India","Technology",2018-02-05,2,"Expansion","Contrarian Capital Management LLC","Contrarian Capital Management LLC - Unspecified Fund",1,0,4,0,0,4,2018
"Nasadiya Technologies Pvt Ltd","India","Technology",2018-02-05,2,"Expansion","Nexus Venture Partners","Nexus Venture Partners - Unspecified Fund",1,0,4,0,0,4,2018
"Nasadiya Technologies Pvt Ltd","India","Technology",2018-02-05,2,"Expansion","Omidyar Network Commons LLC","Omidyar Network Fund LLC",1,0,4,0,0,4,2018
"Nasadiya Technologies Pvt Ltd","India","Technology",2018-02-05,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,4,0,0,4,2018
"Nasadiya Technologies Pvt Ltd","India","Technology",2018-02-05,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,4,0,0,4,2018
"Nasadiya Technologies Pvt Ltd","India","Technology",2018-02-05,2,"Expansion","WEH Ventures","WEH Ventures - Unspecified Fund",1,0,4,0,0,4,2018
"Nasadiya Technologies Pvt Ltd","India","Technology",2019-06-06,3,"Expansion","Beijing Shun Wei Capital Investment Consulting Co Ltd","Shunwei Capital Partners - Unspecified Fund",3,0,15,0,0,15,2019
"Nasadiya Technologies Pvt Ltd","India","Technology",2019-06-06,3,"Expansion","Contrarian Capital India Partners Pvt Ltd","Contrarian Vriddhi Fund I",3,0,15,0,0,15,2019
"Nasadiya Technologies Pvt Ltd","India","Technology",2019-06-06,3,"Expansion","Nexus Venture Partners","Nexus Venture Partners - Unspecified Fund",3,0,15,0,0,15,2019
"Nasadiya Technologies Pvt Ltd","India","Technology",2019-06-06,3,"Expansion","Omidyar Network Commons LLC","Omidyar Network Fund LLC",3,0,15,0,0,15,2019
"Nasadiya Technologies Pvt Ltd","India","Technology",2019-06-06,3,"Expansion","Qiming Weichuang Venture Capital Mgmt (Shanghai) Co Ltd","Qiming Venture Partners - Unspecified Fund",3,0,15,0,0,15,2019
"Nasadiya Technologies Pvt Ltd","India","Technology",2019-06-06,3,"Expansion","WEH Ventures","WEH Ventures - Unspecified Fund",3,0,15,0,0,15,2019
"Nasadiya Technologies Pvt Ltd","India","Technology",2020-04-30,4,"Expansion","Beijing Shun Wei Capital Investment Consulting Co Ltd","Shunwei Capital Partners - Unspecified Fund",1,1,10,0,0,10,2020
"Nasadiya Technologies Pvt Ltd","India","Technology",2020-04-30,4,"Expansion","Nexus Venture Partners","Nexus Venture Partners - Unspecified Fund",0,0,10,0,0,10,2020
"Nasadiya Technologies Pvt Ltd","India","Technology",2020-04-30,4,"Expansion","Omidyar Network Commons LLC","Omidyar Network Fund LLC",1,1,10,0,0,10,2020
"Nasadiya Technologies Pvt Ltd","India","Technology",2020-04-30,4,"Expansion","Tencent Investment","Tencent Investment - Unspecified Fund",8,8,10,0,0,10,2020
"Nasadiya Technologies Pvt Ltd","India","Technology",2020-04-30,4,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,10,0,0,10,2020
"Nasadiya Technologies Pvt Ltd","India","Technology",2021-07-14,5,"Expansion","Omidyar Network India Advisors Pvt Ltd","Omidyar Network India Advisors Pvt Ltd - Unspecified Fund",12,0,48,0,0,48,2021
"Nasadiya Technologies Pvt Ltd","India","Technology",2021-07-14,5,"Expansion","Undisclosed Firm","Undisclosed Fund",12,0,48,0,0,48,2021
"Nasadiya Technologies Pvt Ltd","India","Technology",2021-07-14,5,"Expansion","Undisclosed Firm","Undisclosed Fund",12,0,48,0,0,48,2021
"Nasadiya Technologies Pvt Ltd","India","Technology",2021-07-14,5,"Expansion","Undisclosed Firm","Undisclosed Fund",12,0,48,0,0,48,2021
"Nashik Vintners Pvt Ltd","India","Consumer Non-Cyclicals",2005-10-04,1,"Expansion","Gem India Advisors","GEM India Advisors - Unspecified Fund",3,3,3,0,0,3,2005
"Nashik Vintners Pvt Ltd","India","Consumer Non-Cyclicals",2007-08-01,2,"Expansion","Everstone Capital Asia Pte. Ltd","Everstone Capital Asia Pte Ltd - Unspecified Fund",13,13,13,0,0,13,2007
"Natch Products & Services Pvt Ltd","India","Consumer Non-Cyclicals",2023-11-09,1,"Expansion","Artha India Ventures","Artha Venture Fund I",0,0,0,0,0,0,2023
"Natch Products & Services Pvt Ltd","India","Consumer Non-Cyclicals",2023-11-09,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2023
"Natco Pharma Ltd","India","Healthcare",2011-12-14,1,"PIPE","Kotak Alternate Asset Managers Limited","Kotak Investment Advisors, Ltd. - Unspecified Fund",0,0,0,0,0,0,2011
"National Bulk Handling Corporation Pvt Ltd","India","Consumer Non-Cyclicals",2014-04-26,1,"LBO","True North Ventures Pvt Ltd","India Value Fund IV",0,0,0,0,40,40,2014
"National Commodities Management Services Ltd","India","Industrials",2010-07-13,1,"Expansion","International Finance Corp","International Finance Corp - Unspecified Fund",7,0,15,0,0,15,2010
"National Commodities Management Services Ltd","India","Industrials",2010-07-13,1,"Expansion","Rabo Participaties BV","Rabo Participaties BV - Unspecified Fund",7,0,15,0,0,15,2010
"National Commodities Management Services Ltd","India","Industrials",2011-05-30,2,"Expansion","International Finance Corp","International Finance Corp - Unspecified Fund",6,6,22,0,0,22,2011
