"deal_id","company","sector","stage","investment_year","deal_value","deal_size_category"
2149,"Clear Premium Water Pvt Ltd","Consumer Non-Cyclicals",1,2024,0,"Micro (<$10M)"
2150,"Cleardekho Eyewear Pvt Ltd","Consumer Cyclicals",3,2022,1,"Micro (<$10M)"
2151,"Cleardekho Eyewear Pvt Ltd","Consumer Cyclicals",3,2022,1,"Micro (<$10M)"
2152,"Cleardekho Eyewear Pvt Ltd","Consumer Cyclicals",3,2022,1,"Micro (<$10M)"
2153,"Cleardekho Eyewear Pvt Ltd","Consumer Cyclicals",3,2022,1,"Micro (<$10M)"
2154,"Cleardekho Eyewear Pvt Ltd","Consumer Cyclicals",3,2022,1,"Micro (<$10M)"
2155,"Cleardekho Eyewear Pvt Ltd","Consumer Cyclicals",3,2022,1,"Micro (<$10M)"
2156,"Cleardekho Eyewear Pvt Ltd","Consumer Cyclicals",3,2022,1,"Micro (<$10M)"
2157,"Clearmedi Healthcare Pvt Ltd","Healthcare",1,2023,0,"Micro (<$10M)"
2158,"Cleartrip Travel Services Pvt Ltd","Consumer Cyclicals",3,2008,10,"Small ($10-50M)"
2159,"Cleartrip Travel Services Pvt Ltd","Consumer Cyclicals",3,2008,3,"Micro (<$10M)"
2160,"Cleartrip Travel Services Pvt Ltd","Consumer Cyclicals",3,2008,3,"Micro (<$10M)"
2161,"Cleartrip Travel Services Pvt Ltd","Consumer Cyclicals",3,2008,3,"Micro (<$10M)"
2162,"Cleartrip Travel Services Pvt Ltd","Consumer Cyclicals",3,2008,3,"Micro (<$10M)"
2163,"Cleartrip Travel Services Pvt Ltd","Consumer Cyclicals",3,2008,3,"Micro (<$10M)"
2164,"Cleartrust Saas","Technology",1,2024,1,"Micro (<$10M)"
2165,"Cleartrust Saas","Technology",1,2024,1,"Micro (<$10M)"
2166,"Cleartrust Saas","Technology",1,2024,1,"Micro (<$10M)"
2167,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",3,2021,1,"Micro (<$10M)"
2168,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",3,2021,1,"Micro (<$10M)"
2169,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",3,2021,1,"Micro (<$10M)"
2170,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",3,2021,1,"Micro (<$10M)"
2171,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",3,2021,1,"Micro (<$10M)"
2172,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",4,2023,1,"Micro (<$10M)"
2173,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",4,2023,1,"Micro (<$10M)"
2174,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",4,2023,1,"Micro (<$10M)"
2175,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",4,2023,1,"Micro (<$10M)"
2176,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",4,2023,1,"Micro (<$10M)"
2177,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",4,2023,1,"Micro (<$10M)"
2178,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",4,2023,1,"Micro (<$10M)"
2179,"Clensta International Pvt Ltd","Consumer Non-Cyclicals",4,2023,1,"Micro (<$10M)"
2180,"Climber Knowledge & Careers Pvt Ltd","Academic & Educational Services",2,2024,0,"Micro (<$10M)"
2181,"Climber Knowledge & Careers Pvt Ltd","Academic & Educational Services",2,2024,0,"Micro (<$10M)"
2182,"Climber Knowledge & Careers Pvt Ltd","Academic & Educational Services",2,2024,0,"Micro (<$10M)"
2183,"Climber Knowledge & Careers Pvt Ltd","Academic & Educational Services",2,2024,0,"Micro (<$10M)"
2184,"Climber Knowledge & Careers Pvt Ltd","Academic & Educational Services",2,2024,0,"Micro (<$10M)"
2185,"Clinikally Digital Health Pvt Ltd","Consumer Non-Cyclicals",3,2024,0,"Micro (<$10M)"
2186,"CLIX Capital Services Pvt Ltd","Financials",1,2019,0,"Micro (<$10M)"
2187,"CLIX Capital Services Pvt Ltd","Financials",1,2019,0,"Micro (<$10M)"
2188,"Cloodot Pvt Ltd","Technology",1,2024,0,"Micro (<$10M)"
2189,"Clootrack Software Labs Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2190,"Clootrack Software Labs Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2191,"Clootrack Software Labs Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2192,"Clootrack Software Labs Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2193,"Clootrack Software Labs Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2194,"Cloudcherry Analytics Pvt Ltd","Technology",3,2018,2,"Micro (<$10M)"
2195,"Cloudcherry Analytics Pvt Ltd","Technology",3,2018,2,"Micro (<$10M)"
2196,"Cloudcherry Analytics Pvt Ltd","Technology",3,2018,2,"Micro (<$10M)"
2197,"Cloudcherry Analytics Pvt Ltd","Technology",3,2018,2,"Micro (<$10M)"
2198,"Cloudfiles Technologies Inc","Technology",2,2023,0,"Micro (<$10M)"
2199,"Cloudphysician Healthcare Pvt Ltd","Technology",1,2021,4,"Micro (<$10M)"
2200,"Cloudphysician Healthcare Pvt Ltd","Technology",2,2024,4,"Micro (<$10M)"
2201,"Cloudphysician Healthcare Pvt Ltd","Technology",2,2024,4,"Micro (<$10M)"
2202,"Cloudphysician Healthcare Pvt Ltd","Technology",2,2024,4,"Micro (<$10M)"
2203,"CloudSEK Information Security Pvt Ltd","Technology",2,2019,0,"Micro (<$10M)"
2204,"CloudSEK Information Security Pvt Ltd","Technology",3,2021,1,"Micro (<$10M)"
2205,"CloudSEK Information Security Pvt Ltd","Technology",3,2021,1,"Micro (<$10M)"
2206,"CloudSEK Information Security Pvt Ltd","Technology",3,2021,1,"Micro (<$10M)"
2207,"CloudSEK Information Security Pvt Ltd","Technology",3,2021,1,"Micro (<$10M)"
2208,"CloudSEK Information Security Pvt Ltd","Technology",3,2021,1,"Micro (<$10M)"
2209,"CloudSEK Information Security Pvt Ltd","Technology",3,2021,1,"Micro (<$10M)"
2210,"CloudSEK Information Security Pvt Ltd","Technology",3,2021,1,"Micro (<$10M)"
2211,"CloudSEK Information Security Pvt Ltd","Technology",3,2021,1,"Micro (<$10M)"
2212,"Clover Greens","Industrials",1,2006,0,"Micro (<$10M)"
2213,"Clover Greens","Industrials",2,2014,0,"Micro (<$10M)"
2214,"Clover Greens","Industrials",2,2014,0,"Micro (<$10M)"
2215,"Clover Ventures Pvt Ltd","Technology",3,2022,8,"Micro (<$10M)"
2216,"Clues Network Pvt Ltd","Technology",2,2013,5,"Micro (<$10M)"
2217,"Clues Network Pvt Ltd","Technology",2,2013,5,"Micro (<$10M)"
2218,"Clues Network Pvt Ltd","Technology",3,2015,50,"Medium ($50-100M)"
2219,"Clues Network Pvt Ltd","Technology",3,2015,50,"Medium ($50-100M)"
2220,"Clues Network Pvt Ltd","Technology",4,2016,0,"Micro (<$10M)"
2221,"Clues Network Pvt Ltd","Technology",6,2018,1,"Micro (<$10M)"
2222,"Clues Network Pvt Ltd","Technology",7,2018,16,"Small ($10-50M)"
2223,"CMS Computers Ltd","Technology",1,2009,0,"Micro (<$10M)"
2224,"CMS Computers Ltd","Technology",2,2011,0,"Micro (<$10M)"
2225,"CMS Computers Ltd","Technology",3,2015,0,"Micro (<$10M)"
2226,"CMS Computers Ltd","Technology",4,2020,0,"Micro (<$10M)"
2227,"CMYK Health Boutique Pvt Ltd","Consumer Non-Cyclicals",1,2007,0,"Micro (<$10M)"
2228,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2229,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2230,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2231,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2232,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2233,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",2,2021,1,"Micro (<$10M)"
2234,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",4,2022,2,"Micro (<$10M)"
2235,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",4,2022,2,"Micro (<$10M)"
2236,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",4,2022,2,"Micro (<$10M)"
2237,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",4,2022,2,"Micro (<$10M)"
2238,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",4,2022,2,"Micro (<$10M)"
2239,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",4,2022,2,"Micro (<$10M)"
2240,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",4,2022,2,"Micro (<$10M)"
2241,"Coastal Aquaculture Research Institute Pvt Ltd","Technology",5,2024,4,"Micro (<$10M)"
2242,"CodeCulture Technologies Pvt Ltd","Technology",1,2022,0,"Micro (<$10M)"
2243,"CodeCulture Technologies Pvt Ltd","Technology",1,2022,0,"Micro (<$10M)"
2244,"CodeCulture Technologies Pvt Ltd","Technology",1,2022,0,"Micro (<$10M)"
2245,"CodeCulture Technologies Pvt Ltd","Technology",1,2022,0,"Micro (<$10M)"
2246,"CodeCulture Technologies Pvt Ltd","Technology",1,2022,0,"Micro (<$10M)"
2247,"CodeCulture Technologies Pvt Ltd","Technology",1,2022,0,"Micro (<$10M)"
2248,"Codervalue Solutions Pvt Ltd","Technology",1,2023,0,"Micro (<$10M)"
2249,"Codervalue Solutions Pvt Ltd","Technology",1,2023,0,"Micro (<$10M)"
2250,"Codigami Technologies Pvt Ltd","Technology",1,2015,3,"Micro (<$10M)"
2251,"Coexistence Healthcare Pvt Ltd","Consumer Non-Cyclicals",2,2024,0,"Micro (<$10M)"
2252,"Coexistence Healthcare Pvt Ltd","Consumer Non-Cyclicals",2,2024,0,"Micro (<$10M)"
2253,"Coexistence Healthcare Pvt Ltd","Consumer Non-Cyclicals",2,2024,0,"Micro (<$10M)"
2254,"Coexistence Healthcare Pvt Ltd","Consumer Non-Cyclicals",2,2024,0,"Micro (<$10M)"
